sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,brand,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,filter_includes,filter_line,filter_media_type,filter_type,gallery,gift_message_available,has_options,horsepower,image,image_label,ladder_type,liner_print,liner_thickness,liner_type,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,number_of_sections,options_container,page_layout,pipe_size,pool_model,pool_size,pool_wall_height,price,required_options,short_description,size,sku2,sku3,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,warranty,weight,weight_limit,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort
AG-PP-3319-R1252LTUWC10171ECW ,,Swimming Pool Package,simple,Swimming Pools/Above Ground Pool Packages,swimming-pool,base,,,,United States,2015-08-10 12:46:10,,,,,"<div id=""tab-mon1"" class=""tab-box"" style=""opacity: 1; display: block;"">
<div id=""tab-med1"" class=""tab-box"" style=""opacity: 1; display: block;"">
<p><strong>Caribbean</strong> is a great choice for those looking for a high quality long lasting swimming pool with minimum investment. Caribbean is a solid and durable pool with minimal bells and whistles, but strong in important areas that really count. If you are searching for an American made pool that won't blow your budget, Caribbean is the pool for you. Strong solid steel construction, beautiful Mist Grey paint and 30 year warranty make Caribbean a lot of fun for little money. Add a heavy duty liner and a basic equipment package for a budget friendly swimming pool that will last decades and provide countless hours of family entertainment. Caribbean is not warrantied for use with a salt system.</p>
<p><span><strong>Caribbean </strong></span><strong><span>Pool Assembly Specifications</span></strong></p>
<ul>
<li>Manufactured by Wilbar International - New York, USA</li>
<li>52"" high steel wall with Resin Shield coating for damage and corrosion resistance.</li>
<li>Strong 6"" solid steel top ledges and SynproTM resin top ledge covers.</li>
<li>Solid steel frame rails, steel base plates, steel top plates, stabilizer bar and upright posts</li>
<li>Durable 5"" upright posts for style and strength.</li>
<li>Beautiful Mist Grey wall color goes with practically any decor.</li>
<li>Traditional Buttress Side Support System (ovals pools only)</li>
<li>30-Year Manufacturer's Warranty</li>
<li>Approximate space required for installation - 13' diameter</li>
<li>Approximate water capacity - 3,000 gallons</li>
</ul>
<p><strong><span>Caribbean</span><span> Deluxe Swimming Pool Package Includes:<br /></span></strong></p>
<ul>
<li>12'x52"" Wilbar <span>Caribbean</span> Pool Assembly</li>
<li>12'x52"" Swimline Liberty 25ga Unibead Pool Liner</li>
<li>Waterway 100 sq.ft. Cartridge Filter System</li>
<li>Waterway 1.0hp High Efficiency Pump - 120v</li>
<li>Widemouth Thru-Wall Skimmer And Return Fitting</li>
<li>Confer 7100X A-Frame Folding Locking Safety Ladder</li>
<li>Deluxe 8 Piece Pool Maintenance Kit</li>
<li>15,000 Gallon Start-Up Chemical Kit</li>
<li>12' Winter Pool Cover</li>
<li>Free Residential Liftgate Delivery (48 Contiguous States)</li>
</ul>
<p><strong>Pool Installation Resources -&nbsp;</strong>To help guide you through the pool building process, each pool comes with a paper installation manual as well as an&nbsp;installation DVD. The installation manuals and exploded parts diagrams for each pool model are available for viewing or downloading here on the website. In addition, we share our knowledge, experience and advice with all of our customers by offering unlimited technical assistance and support throughout your pool installation process. With nearly 30 years experience building and selling above ground pools we have the best answers to your questions. Simply call our tech support line for real human assistance.</p>
<p><strong>Swimming Pool Installation</strong> <strong>Tips</strong> - When installing a pool in your backyard, it's a good idea to add some sort of liner protection to prevent possible damage from sharp objects, critters and even vegetation. Products like Armor Shield are excellent in preventing sharp rocks, moles or insects from poking holes in your new liner. This incredibly strong Geo-textile material is non-biodegradable and ensures years of swimming pool liner protection. Aside from it's ability to stop damage caused by critters, it's breathable material allows moisture and condensation to escape, preventing premature pool wall corrosion. Armor Shield also extends the factory warranty on your new pool liner. When installing a round&nbsp;pool on concrete of other hard surface, always use Armor Shield pool floor protection and always use the preformed pool base cove. Do not use sand or earth under the liner if installing your pool on hard surfaces like concrete, as rains will wash it away leaving the pool liner to make contact with the pool framework risking possible puncture.</p>
<p><strong>Important</strong> - Products like plastic sheeting, Styrofoam, roofing paper, vermiculite and perlite are never recommended for use under pool liners. They cause premature pool corrosion as moisture cannot pass through them, leaving the pool walls continuously wet. The use of these and other like materials can easily cut the life expectancy of your new swimming pool in half.</p>
<p><strong>Shipping And Delivery</strong> <strong>Of Above Ground Pools</strong> - Once ordered, above ground pools typically leave our warehouse same or next business day. Because of their size and weight, above ground pools are delivered by freight carrier and not UPS. The freight carrier will deliver your pool to the given delivery address within 5 to 7 business days. Prior to delivery, the freight carrier will call you to scheduled an appointment for the delivery of your new pool. An adult must be at the delivery address at the time of drop off to receive and sign for the shipment.<br /><br /><strong>Building Code Requirements</strong> - It's good practice to check with your local building department for their requirements in regards to above ground pool installations. Permits, proper fencing, property easements, overhead and under ground utilities even septic systems may need to be addressed to ensure a safe legal location for your new pool. In addition, a call to the utility company is of great help, as they will mark out the underground utility lines ensuring cable or telephone lines are not cut during pool installation.</p>
<p><strong>Swimming Pool Safety</strong> - Your above ground pool has been designed to provide you with years of safe, family fun. This entails that water safety must always be taken into account. When used incorrectly, your above ground swimming pool can be dangerous; above ground pools are shallow, and this makes diving and jumping unsafe. To ensure your above ground pool is used safely you must observe the safety precautions that are provided to you when you purchase an above ground pool and conform to all local regulations.</p>
</div>
</div>",,,,Cartridge Filter,,,0,,/c/a/caribbean_pool_950.jpg,"12'x52"" Caribbean Round Above Ground Pool Package",,Liberty 25ga.,,Unibead,,"12' Round Wilbar Caribbean above ground pool, Liberty liner, cartridge filter. This 12'x52"" above ground swimming pool kit is backyard fun for the entire family. Kit included everything need to swim & maintain your new pool. Great DYI pool kit. ","above ground pools, 12 round above ground pool, 12x52, wilbar above ground pools, round above ground pool kit, dyi pool kit, complete pool package, swimming pools","12'x52"" Caribbean Round Above Ground Pool Package",,,Use config,Use config,"12'x52"" Caribbean Round Pool Package",,,,Block after Info Column,,,Caribbean,12' Round,"52"" Wall",1700.0000,0,"<div id=""what-included"">
<p><strong>What's Included:</strong></p>
<ul>
<li><strong>Complete 12''x52"" Wilbar Caribbean Pool Assembly</strong></li>
<li><strong>Liberty 25ga. Heavy Duty Unibead Pool Liner </strong></li>
<li><strong>Pump - Filter - Ladder - Chemicals - Cover - Maintenance Kit</strong></li>
<li><strong>Installation Manual - Installation Video - Live Support<br /></strong></li>
<li><strong>FREE SHIPPING</strong></li>
<li><span style=""color: #ff6600;""><strong>See Complete Package Details Below</strong></span></li>
</ul>
</div>",,,,/c/a/caribbean_pool_950.jpg,"12'x52"" Caribbean Round Above Ground Pool Package",,,,1,2,/c/a/caribbean_pool_950.jpg,"12'x52"" Caribbean Round Above Ground Pool Package",2015-10-17 11:41:33,12-x52-caribbean-round-pool-package-lt-cartridge,12-x52-caribbean-round-pool-package-lt-cartridge.html,4,30 Year,1.0000,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,0,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/b/r/bronze-equipment-pack_9.jpg,"12'x52"" Caribbean  Pool Equipment Package",7,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/l/i/liberty-pool-liner7d_9.jpg,"12'x52"" Liberty Pool Liner",6,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/c/a/caribbean-top-ledge7-3jpg.jpg,"12'x52"" Caribbean Round  Pool Top Cap With Top Rail",3,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/c/a/caribbean-brochure-7-2.jpg,"12'x52"" Caribbean Pool Brochure",4,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/c/a/caribbean_pool_950.jpg,"12'x52"" Caribbean Round Above Ground Pool Package",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/c/a/caribbean-spec-sheet-7.jpg,"12'x52"" Caribbean Pool Spec Sheet",5,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/c/a/caribbean_pool_top_cap.jpg,"12'x52"" Caribbean Round Pool Top Cap And Upright Post",2,0,,,,,,,,,,,,
AG-PP-3310-R1552LTUWC10171ECW ,,Swimming Pool Package,simple,Swimming Pools/Above Ground Pool Packages,swimming-pool,base,,,,United States,2015-10-08 14:01:03,,,,,"<div id=""tab-mon1"" class=""tab-box"" style=""opacity: 1; display: block;"">
<div id=""tab-med1"" class=""tab-box"" style=""opacity: 1; display: block;"">
<p><strong>Caribbean</strong> is a great choice for those looking for a high quality long lasting swimming pool with minimum investment. Caribbean is a solid and durable pool with minimal bells and whistles, but strong in important areas that really count. If you are searching for an American made pool that won't blow your budget, Caribbean is the pool for you. Strong solid steel construction, beautiful Mist Grey paint and 30 year warranty make Caribbean a lot of fun for little money. Add a heavy duty liner and a basic equipment package for a budget friendly swimming pool that will last decades and provide countless hours of family entertainment. Caribbean is not warrantied for use with a salt system.</p>
<p><span><strong>Caribbean </strong></span><strong><span>Pool Assembly Specifications</span></strong></p>
<ul>
<li>Manufactured by Wilbar International - New York, USA</li>
<li>52"" high steel wall with Resin Shield coating for damage and corrosion resistance.</li>
<li>Strong 6"" solid steel top ledges and SynproTM resin top ledge covers.</li>
<li>Solid steel frame rails, steel base plates, steel top plates, stabilizer bar and upright posts</li>
<li>Durable 5"" upright posts for style and strength.</li>
<li>Beautiful Mist Grey wall color goes with practically any decor.</li>
<li>Traditional Buttress Side Support System (ovals pools only)</li>
<li>30-Year Manufacturer's Warranty</li>
<li>Approximate space required for installation - 16' diameter</li>
<li>Approximate water capacity - 5,000 gallons</li>
</ul>
<p><strong><span>Caribbean</span><span> Deluxe Swimming Pool Package Includes:<br /></span></strong></p>
<ul>
<li>15'x52"" Wilbar <span>Caribbean</span> Pool Assembly</li>
<li>15'x52"" Swimline Liberty 25ga Unibead Pool Liner</li>
<li>Waterway 100 sq.ft. Cartridge Filter System</li>
<li>Waterway 1.0hp High Efficiency Pump - 120v</li>
<li>Widemouth Thru-Wall Skimmer And Return Fitting</li>
<li>Confer 7100X A-Frame Folding Locking Safety Ladder</li>
<li>Deluxe 8 Piece Pool Maintenance Kit</li>
<li>15,000 Gallon Start-Up Chemical Kit</li>
<li>15' Winter Pool Cover</li>
<li>Free Residential Liftgate Delivery (48 Contiguous States)</li>
</ul>
<p><strong>Pool Installation Resources -&nbsp;</strong>To help guide you through the pool building process, each pool comes with a paper installation manual as well as an&nbsp;installation DVD. The installation manuals and exploded parts diagrams for each pool model are available for viewing or downloading here on the website. In addition, we share our knowledge, experience and advice with all of our customers by offering unlimited technical assistance and support throughout your pool installation process. With nearly 30 years experience building and selling above ground pools we have the best answers to your questions. Simply call our tech support line for real human assistance.</p>
<p><strong>Swimming Pool Installation</strong> <strong>Tips</strong> - When installing a pool in your backyard, it's a good idea to add some sort of liner protection to prevent possible damage from sharp objects, critters and even vegetation. Products like Armor Shield are excellent in preventing sharp rocks, moles or insects from poking holes in your new liner. This incredibly strong Geo-textile material is non-biodegradable and ensures years of swimming pool liner protection. Aside from it's ability to stop damage caused by critters, it's breathable material allows moisture and condensation to escape, preventing premature pool wall corrosion. Armor Shield also extends the factory warranty on your new pool liner. When installing a round&nbsp;pool on concrete of other hard surface, always use Armor Shield pool floor protection and always use the preformed pool base cove. Do not use sand or earth under the liner if installing your pool on hard surfaces like concrete, as rains will wash it away leaving the pool liner to make contact with the pool framework risking possible puncture.</p>
<p><strong>Important</strong> - Products like plastic sheeting, Styrofoam, roofing paper, vermiculite and perlite are never recommended for use under pool liners. They cause premature pool corrosion as moisture cannot pass through them, leaving the pool walls continuously wet. The use of these and other like materials can easily cut the life expectancy of your new swimming pool in half.</p>
<p><strong>Shipping And Delivery</strong> <strong>Of Above Ground Pools</strong> - Once ordered, above ground pools typically leave our warehouse same or next business day. Because of their size and weight, above ground pools are delivered by freight carrier and not UPS. The freight carrier will deliver your pool to the given delivery address within 5 to 7 business days. Prior to delivery, the freight carrier will call you to scheduled an appointment for the delivery of your new pool. An adult must be at the delivery address at the time of drop off to receive and sign for the shipment.<br /><br /><strong>Building Code Requirements</strong> - It's good practice to check with your local building department for their requirements in regards to above ground pool installations. Permits, proper fencing, property easements, overhead and under ground utilities even septic systems may need to be addressed to ensure a safe legal location for your new pool. In addition, a call to the utility company is of great help, as they will mark out the underground utility lines ensuring cable or telephone lines are not cut during pool installation.</p>
<p><strong>Swimming Pool Safety</strong> - Your above ground pool has been designed to provide you with years of safe, family fun. This entails that water safety must always be taken into account. When used incorrectly, your above ground swimming pool can be dangerous; above ground pools are shallow, and this makes diving and jumping unsafe. To ensure your above ground pool is used safely you must observe the safety precautions that are provided to you when you purchase an above ground pool and conform to all local regulations.</p>
</div>
</div>",,,,Cartridge Filter,,,0,,/c/a/caribbean_pool_950_3.jpg,"15'x52"" Caribbean Round Above Ground Pool Package",,Liberty 25ga.,,Unibead,,"15' Round Wilbar Caribbean above ground pool, Liberty liner, cartridge filter. This 15'x52"" above ground swimming pool kit is backyard fun for the entire family. Kit included everything need to swim & maintain your new pool. Great DYI pool kit. ","above ground pools, 15 round above ground pool, 15x52, wilbar above ground pools, round above ground pool kit, dyi pool kit, complete pool package, swimming pools","15'x52"" Above Ground Pool Package Caribbean Round",,,Use config,Use config,"15'x52"" Caribbean Round Pool Package",,,,Block after Info Column,,,Caribbean,15' Round,"52"" Wall",1750.0000,0,"<div id=""what-included"">
<p><strong>What's Included:</strong></p>
<ul>
<li><strong>Complete 15'x52"" Wilbar Caribbean Pool Assembly</strong></li>
<li><strong>Liberty 25ga. Heavy Duty Unibead Pool Liner </strong></li>
<li><strong>Pump - Filter - Ladder - Chemicals - Cover - Maintenance Kit</strong></li>
<li><strong>Installation Manual - Installation Video - Live Support<br /></strong></li>
<li><strong>FREE SHIPPING</strong></li>
<li><span style=""color: #ff6600;""><strong>See Complete Package Details Below</strong></span></li>
</ul>
</div>",,,,/c/a/caribbean_pool_950_3.jpg,"15'x52"" Caribbean Round Above Ground Pool Package",,,,1,2,/c/a/caribbean_pool_950_3.jpg,"15'x52"" Caribbean Round Above Ground Pool Package",2015-10-17 11:41:18,15-x52-caribbean-round-pool-package-lt-cart,15-x52-caribbean-round-pool-package-lt-cart.html,4,30 Year,1.0000,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,0,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/b/r/bronze-equipment-pack_9_1.jpg,"15'x52"" Caribbean  Pool Equipment Package",7,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/l/i/liberty-pool-liner7d_9_1.jpg,"15'x52"" Liberty Pool Liner",6,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/c/a/caribbean-top-ledge7-3jpg_1.jpg,"15'x52"" Caribbean Round  Pool Top Cap With Top Rail",3,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/c/a/caribbean-brochure-7-2_1.jpg,"15'x52"" Caribbean Pool Brochure",4,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/c/a/caribbean-spec-sheet-7_1.jpg,"15'x52"" Caribbean Pool Spec Sheet",5,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/c/a/caribbean_pool_top_cap_1.jpg,"15'x52"" Caribbean Round Pool Top Cap And Upright Post",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/c/a/caribbean_pool_950_3.jpg,"15'x52"" Caribbean Round Above Ground Pool Package",1,0,,,,,,,,,,,,
AG-PP-3311-R1852LTUWC10171ECW 	,,Swimming Pool Package,simple,Swimming Pools/Above Ground Pool Packages,swimming-pool,base,,,,United States,2015-08-10 14:49:12,,,,,"<div id=""tab-mon1"" class=""tab-box"" style=""opacity: 1; display: block;"">
<div id=""tab-med1"" class=""tab-box"" style=""opacity: 1; display: block;"">
<p><strong>Caribbean</strong> is a great choice for those looking for a high quality long lasting swimming pool with minimum investment. Caribbean is a solid and durable pool with minimal bells and whistles, but strong in important areas that really count. If you are searching for an American made pool that won't blow your budget, Caribbean is the pool for you. Strong solid steel construction, beautiful Mist Grey paint and 30 year warranty make Caribbean a lot of fun for little money. Add a heavy duty liner and a basic equipment package for a budget friendly swimming pool that will last decades and provide countless hours of family entertainment. Caribbean is not warrantied for use with a salt system.</p>
<p><span><strong>Caribbean </strong></span><strong><span>Pool Assembly Specifications</span></strong></p>
<ul>
<li>Manufactured by Wilbar International - New York, USA</li>
<li>52"" high steel wall with Resin Shield coating for damage and corrosion resistance.</li>
<li>Strong 6"" solid steel top ledges and SynproTM resin top ledge covers.</li>
<li>Solid steel frame rails, steel base plates, steel top plates, stabilizer bar and upright posts</li>
<li>Durable 5"" upright posts for style and strength.</li>
<li>Beautiful Mist Grey wall color goes with practically any decor.</li>
<li>Traditional Buttress Side Support System (ovals pools only)</li>
<li>30-Year Manufacturer's Warranty</li>
<li>Approximate space required for installation - 19' diameter</li>
<li>Approximate water capacity - 7,500 gallons</li>
</ul>
<p><strong><span>Caribbean</span><span> Deluxe Swimming Pool Package Includes:<br /></span></strong></p>
<ul>
<li>18'x52"" Wilbar <span>Caribbean</span> Pool Assembly</li>
<li>18'x52"" Swimline Liberty 25ga Unibead Pool Liner</li>
<li>Waterway 100 sq.ft. Cartridge Filter System</li>
<li>Waterway 1.0hp High Efficiency Pump - 120v</li>
<li>Widemouth Thru-Wall Skimmer And Return Fitting</li>
<li>Confer 7100X A-Frame Folding Locking Safety Ladder</li>
<li>Deluxe 8 Piece Pool Maintenance Kit</li>
<li>15,000 Gallon Start-Up Chemical Kit</li>
<li>18' Winter Pool Cover</li>
<li>Free Residential Liftgate Delivery (48 Contiguous States)</li>
</ul>
<p><strong>Pool Installation Resources -&nbsp;</strong>To help guide you through the pool building process, each pool comes with a paper installation manual as well as an&nbsp;installation DVD. The installation manuals and exploded parts diagrams for each pool model are available for viewing or downloading here on the website. In addition, we share our knowledge, experience and advice with all of our customers by offering unlimited technical assistance and support throughout your pool installation process. With nearly 30 years experience building and selling above ground pools we have the best answers to your questions. Simply call our tech support line for real human assistance.</p>
<p><strong>Swimming Pool Installation</strong> <strong>Tips</strong> - When installing a pool in your backyard, it's a good idea to add some sort of liner protection to prevent possible damage from sharp objects, critters and even vegetation. Products like Armor Shield are excellent in preventing sharp rocks, moles or insects from poking holes in your new liner. This incredibly strong Geo-textile material is non-biodegradable and ensures years of swimming pool liner protection. Aside from it's ability to stop damage caused by critters, it's breathable material allows moisture and condensation to escape, preventing premature pool wall corrosion. Armor Shield also extends the factory warranty on your new pool liner. When installing a round&nbsp;pool on concrete of other hard surface, always use Armor Shield pool floor protection and always use the preformed pool base cove. Do not use sand or earth under the liner if installing your pool on hard surfaces like concrete, as rains will wash it away leaving the pool liner to make contact with the pool framework risking possible puncture.</p>
<p><strong>Important</strong> - Products like plastic sheeting, Styrofoam, roofing paper, vermiculite and perlite are never recommended for use under pool liners. They cause premature pool corrosion as moisture cannot pass through them, leaving the pool walls continuously wet. The use of these and other like materials can easily cut the life expectancy of your new swimming pool in half.</p>
<p><strong>Shipping And Delivery</strong> <strong>Of Above Ground Pools</strong> - Once ordered, above ground pools typically leave our warehouse same or next business day. Because of their size and weight, above ground pools are delivered by freight carrier and not UPS. The freight carrier will deliver your pool to the given delivery address within 5 to 7 business days. Prior to delivery, the freight carrier will call you to scheduled an appointment for the delivery of your new pool. An adult must be at the delivery address at the time of drop off to receive and sign for the shipment.<br /><br /><strong>Building Code Requirements</strong> - It's good practice to check with your local building department for their requirements in regards to above ground pool installations. Permits, proper fencing, property easements, overhead and under ground utilities even septic systems may need to be addressed to ensure a safe legal location for your new pool. In addition, a call to the utility company is of great help, as they will mark out the underground utility lines ensuring cable or telephone lines are not cut during pool installation.</p>
<p><strong>Swimming Pool Safety</strong> - Your above ground pool has been designed to provide you with years of safe, family fun. This entails that water safety must always be taken into account. When used incorrectly, your above ground swimming pool can be dangerous; above ground pools are shallow, and this makes diving and jumping unsafe. To ensure your above ground pool is used safely you must observe the safety precautions that are provided to you when you purchase an above ground pool and conform to all local regulations.</p>
</div>
</div>",,,,Cartridge Filter,,,0,,/c/a/caribbean_pool_950_1_1.jpg,"18'x52"" Caribbean Round Above Ground Pool Package",,Liberty 25ga.,,Unibead,,"18' Round Wilbar Caribbean above ground pool, Liberty liner, cartridge filter. This 18'x52"" above ground swimming pool kit is backyard fun for the entire family. Kit included everything need to swim & maintain your new pool. Great DYI pool kit. ","above ground pools, 15 round above ground pool, 18x52, wilbar above ground pools, round above ground pool kit, dyi pool kit, complete pool package, swimming pools","18'x52"" Caribbean Round Above Ground Pool Package",,,Use config,Use config,"18'x52"" Caribbean Round Pool Package",,,,Block after Info Column,,,Caribbean,18' Round,"52"" Wall",1850.0000,0,"<div id=""what-included"">
<p><strong>What's Included:</strong></p>
<ul>
<li><strong>Complete 18'x52"" Wilbar Caribbean Pool Assembly</strong></li>
<li><strong>Liberty 25ga. Heavy Duty Unibead Pool Liner </strong></li>
<li><strong>Pump - Filter - Ladder - Chemicals - Cover - Maintenance Kit</strong></li>
<li><strong>Installation Manual - Installation Video - Live Support<br /></strong></li>
<li><strong>FREE SHIPPING</strong></li>
<li><span style=""color: #ff6600;""><strong>See Complete Package Details Below</strong></span></li>
</ul>
</div>",,,,/c/a/caribbean_pool_950_1_1.jpg,"18'x52"" Caribbean Round Above Ground Pool Package",,,,1,2,/c/a/caribbean_pool_950_1_1.jpg,"18'x52"" Caribbean Round Above Ground Pool Package",2015-11-16 16:52:27,18-x52-caribbean-round-pool-package-lt-cartridge,18-x52-caribbean-round-pool-package-lt-cartridge.html,4,30 Year,1.0000,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,0,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/b/r/bronze-equipment-pack_9_1_1.jpg,"18'x52"" Caribbean  Pool Equipment Package",7,0,,,,,,,,,,,,
